family,species,unique_id,year_s,year_e,year_range,times_visited_annual_scale,latitude_mean,abs_latitude_mean,longitude_mean,spatial_pos,thermal_pos,slope,se_slope,r.squared,shift_of_min_sm,mean_shift,habitat,Vulnerability,sqrt_n,study_id,temporal_mismatch,bt_bs_dist_of_min_sm,BioShifts_prab,BioShifts_quality,BioShifts_ref,slope_pois,se_slope_pois,cv_pop,ln_ratio_fitted,inverse_se_pois,sqrt_inverse_se_pois,ABUNDANCE_TYPE,commercial_two_level
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 141,1939,1989,51,3,58.73623,58.73623,9.293283,0.324691705,-0.175288683,0,0,NA,6.64,6.64,b,64.35,1.732050808,428,-39,1536.428954,OCCUR,LOW,57,0,0.02709,0,0,36.9139904,6.075688471,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 15,1927,1991,65,14,58.19385,58.19385,8.057983,0.317034575,-0.174879332,-0.013820132,0.015729921,0.060438709,6.64,6.64,b,64.35,3.741657387,428,-51,1443.887512,OCCUR,LOW,57,-0.0079,0.012223,54.59783033,-0.078956548,81.81297554,9.045052545,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 151,1929,2013,85,8,58.79671,58.79671,9.382025,0.32554554,-0.176323149,-0.014281388,0.01002849,0.252616614,6.64,6.64,b,64.35,2.828427125,428,-49,1544.870011,OCCUR,LOW,57,-0.0154,0.00908,100.1456665,-0.154183789,110.1321586,10.494387,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 152,1932,2014,83,6,58.80278,58.80278,9.410231,0.325631234,-0.176323149,0.007312058,0.012621934,0.07740658,6.64,6.64,b,64.35,2.449489743,428,-46,1546.448796,OCCUR,LOW,57,0.0028,0.009963,38.72983346,0.027678603,100.3713741,10.0185515,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 16,1953,2014,62,11,58.18039,58.18039,8.08351,0.316844552,-0.174749629,0.00303655,0.016056841,0.003958001,6.64,6.64,b,64.35,3.31662479,428,-25,1443.681983,OCCUR,LOW,57,0.001,0.013998,34.2286084,0.010362004,71.43877697,8.452146294,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 161,1930,1992,63,5,58.83451,58.83451,9.318774,0.326079187,-0.177608605,0.014519922,0.019631827,0.154220779,6.64,6.64,b,64.35,2.236067977,428,-48,1545.656611,OCCUR,LOW,57,0.0136,0.013222,99.380799,0.136128829,75.63152322,8.696638616,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 162,1995,2011,17,7,58.85467,58.85467,9.300437,0.326363799,-0.177608605,-0.082422159,0.07199565,0.20768432,6.64,6.64,b,64.35,2.645751311,428,17,1546.665591,OCCUR,LOW,57,-0.0292,0.074042,33.07189139,-0.291505587,13.50584803,3.675030344,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 163,1931,1985,55,5,58.8799,58.8799,9.31603,0.326719987,-0.177608605,-0.000470454,0.026480893,0.000105197,6.64,6.64,b,64.35,2.236067977,428,-47,1549.379463,OCCUR,LOW,57,-0.0002,0.020981,37.26779962,-0.001757049,47.66217054,6.903779438,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 164,1925,2013,89,8,58.86826,58.86826,9.327127,0.326555658,-0.177608605,0.009942812,0.010667576,0.126476611,6.64,6.64,b,64.35,2.828427125,428,-53,1548.814587,OCCUR,LOW,57,0.0056,0.009437,54.11082248,0.056058811,105.965879,10.29397294,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 171,1982,2006,25,5,58.89914,58.89914,9.423574,0.326991611,-0.178142988,0,0,NA,6.64,6.64,b,64.35,2.236067977,428,4,1555.043961,OCCUR,LOW,57,0,0.056325,0,0,17.75410564,4.213562108,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 173,1926,1951,26,4,58.9056,58.9056,9.410607,0.327082811,-0.178215246,0.047870751,0.051215621,0.304020101,6.64,6.64,b,64.35,2,428,-52,1555.099292,OCCUR,LOW,57,0.0207,0.046437,38.49001795,0.207318798,21.53455219,4.64053361,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 174,1982,2006,25,3,58.90741,58.90741,9.422591,0.327108364,-0.178142988,0,0,NA,6.64,6.64,b,64.35,1.732050808,428,4,1555.70262,OCCUR,LOW,57,0,0.052081,0,0,19.2008602,4.381878615,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 178,1937,1948,12,3,58.88799,58.88799,9.386242,0.326834199,-0.178215246,0,0,NA,6.64,6.64,b,64.35,1.732050808,428,-41,1552.70009,OCCUR,LOW,57,0,0.124353,0,0,8.041623443,2.835775633,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 18,1930,1980,51,5,58.15068,58.15068,8.05065,0.316425117,-0.174936229,0,0,NA,6.64,6.64,b,64.35,2.236067977,428,-48,1439.902605,OCCUR,LOW,57,0,0.025072,0,0,39.88513082,6.315467585,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 181,1927,1982,56,7,58.89784,58.89784,9.462677,0.326973258,-0.178142988,0,0,NA,6.64,6.64,b,64.35,2.645751311,428,-51,1556.409211,OCCUR,LOW,57,0,0.019,0,0,52.63157895,7.254762501,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 182,1927,1988,62,6,58.89792,58.89792,9.457946,0.326974387,-0.178142988,-0.001273344,0.020803729,0.000935713,6.64,6.64,b,64.35,2.449489743,428,-51,1556.237374,OCCUR,LOW,57,-0.0004,0.017226,34.99271061,-0.004453462,58.05178219,7.619172015,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 183,1924,1964,41,4,58.9018,58.9018,9.456478,0.327029164,-0.178142988,-0.028387097,0.033844844,0.260215054,6.64,6.64,b,64.35,2,428,-54,1556.50792,OCCUR,LOW,57,-0.0231,0.032816,66.66666667,-0.231444958,30.47294003,5.52023007,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 184,1933,1997,65,5,58.90218,58.90218,9.461115,0.327034528,-0.178142988,0.007244947,0.021025782,0.038070454,6.64,6.64,b,64.35,2.236067977,428,-45,1556.714779,OCCUR,LOW,57,0.0051,0.017212,63.8876565,0.050595204,58.0990007,7.622270049,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 185,1924,2008,85,17,58.90727,58.90727,9.470818,0.327106387,-0.178142988,0.009539766,0.010351882,0.053583128,6.64,6.64,b,64.35,4.123105626,428,-54,1557.508405,OCCUR,LOW,57,0.0033,0.009089,35.39540178,0.03309171,110.0231049,10.4891899,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 186,1925,1962,38,7,58.961,58.961,9.703,0.327864928,-0.178976167,0.015573237,0.029162775,0.053956193,6.64,6.64,b,64.35,2.645751311,428,-53,1570.797133,OCCUR,LOW,57,0.0052,0.025902,33.07189139,0.052068653,38.60705737,6.213457763,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 19,1961,2015,55,9,58.15005,58.15005,8.049117,0.316416222,-0.174936229,-0.003063542,0.024033606,0.00231582,6.64,6.64,b,64.35,3,428,-17,1439.791215,OCCUR,LOW,57,-0.0011,0.020535,36.07842697,-0.011148139,48.69734599,6.978348372,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 190,1953,1964,12,5,58.961,58.961,9.703,0.327864928,-0.178976167,0.143277465,0.084633277,0.488576681,6.64,6.64,b,64.35,2.236067977,428,-25,1570.797133,OCCUR,LOW,57,0.0859,0.088555,55.90169944,0.858758395,11.29241714,3.360419191,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 191,1953,1996,44,28,59.10544,59.10544,9.715416,0.329904081,-0.181835606,0.005742173,0.015518169,0.005238624,6.64,6.64,b,64.35,5.291502622,428,-25,1583.352275,OCCUR,LOW,57,0.0035,0.009106,61.04986095,0.035111555,109.8177026,10.47939419,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 192,1955,2010,56,22,59.10548,59.10548,9.718627,0.329904646,-0.181835606,0.002689414,0.018272738,0.001081952,6.64,6.64,b,64.35,4.69041576,428,-23,1583.47627,OCCUR,LOW,57,0.0018,0.011674,67.07460186,0.017970504,85.66044201,9.255292648,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 194,1954,2014,61,14,59.06014,59.06014,9.731032,0.329264552,-0.180557515,0.005663339,0.015214054,0.011415314,6.64,6.64,b,64.35,3.741657387,428,-24,1580.144158,OCCUR,LOW,57,0.004,0.010446,71.80278526,0.040105953,95.73042313,9.784192513,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 195,1954,1995,42,25,59.06491,59.06491,9.732232,0.329331893,-0.180557515,-0.002990015,0.017528691,0.001263487,6.64,6.64,b,64.35,5,428,-24,1580.588706,OCCUR,LOW,57,-0.0037,0.008981,123.8500216,-0.036946531,111.3461753,10.55206971,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 196,1990,1995,6,5,59.06967,59.06967,9.744322,0.329399093,-0.180557515,0.257943835,0.235246762,0.286100595,6.64,6.64,b,64.35,2.236067977,428,12,1581.443218,OCCUR,LOW,57,0.2254,0.161005,86.40183897,2.254318293,6.210987236,2.492185233,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 198,1972,2009,38,13,59.0497,59.0497,9.760019,0.329117164,-0.180400921,0.006600468,0.02550933,0.006049555,6.64,6.64,b,64.35,3.605551275,428,-6,1580.365991,OCCUR,LOW,57,0.0031,0.020683,46.97648479,0.030800816,48.34888556,6.95333629,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 199,1953,1989,37,11,59.04831,59.04831,9.762304,0.32909754,-0.180400921,0.007842809,0.026771562,0.009445647,6.64,6.64,b,64.35,3.31662479,428,-25,1580.336251,OCCUR,LOW,57,0.0061,0.016824,76.3245949,0.060639601,59.43889681,7.709662562,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 20,1954,2003,50,4,58.1437,58.1437,8.050133,0.316326575,-0.174936229,-0.024287223,0.022294395,0.372404083,6.64,6.64,b,64.35,2,428,-24,1439.283707,OCCUR,LOW,57,-0.0099,0.021138,40,-0.099178531,47.30816539,6.878093151,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 200,1987,2013,27,8,59.02941,59.02941,9.811008,0.328830717,-0.180400921,0.009934835,0.036806078,0.011997454,6.64,6.64,b,64.35,2.828427125,428,9,1580.604709,OCCUR,LOW,57,0.0031,0.026762,31.84917966,0.031482694,37.36641507,6.112807462,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 201,1961,1999,39,5,59.02967,59.02967,9.809931,0.328834387,-0.180400921,0,0,NA,6.64,6.64,b,64.35,2.236067977,428,-17,1580.585487,OCCUR,LOW,57,0,0.034947,0,0,28.61475949,5.349276539,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 202,1979,2006,28,6,59.03001,59.03001,9.808201,0.328839187,-0.180400921,-0.032573002,0.047202764,0.106382979,6.64,6.64,b,64.35,2.449489743,428,1,1580.548148,OCCUR,LOW,57,-0.0211,0.041005,61.23724357,-0.210589542,24.38726985,4.938346874,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 211,1970,1989,20,4,59.07868,59.07868,10.22473,0.329526293,-0.179255773,-0.085972851,0.055602741,0.544494721,6.64,6.64,b,64.35,2,428,-8,1600.513351,OCCUR,LOW,57,-0.035,0.061796,40,-0.350060432,16.18227717,4.022720121,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 217,1962,1988,27,8,59.09642,59.09642,10.25075,0.32977674,-0.181964888,-0.028894261,0.037071354,0.091940976,6.64,6.64,b,64.35,2.828427125,428,-16,1602.975156,OCCUR,LOW,57,-0.022,0.030576,77.13892158,-0.220470932,32.70538985,5.718862636,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 218,1966,2012,47,4,59.08476,59.08476,10.25765,0.329612128,-0.181964888,0,0,NA,6.64,6.64,b,64.35,2,428,-12,1602.282739,OCCUR,LOW,57,0,0.026456,0,0,37.79860901,6.148057336,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 219,1963,2002,40,13,59.07866,59.07866,10.26049,0.329526011,-0.179448349,0.005626914,0.024114417,0.004925495,6.64,6.64,b,64.35,3.605551275,428,-15,1601.891193,OCCUR,LOW,57,0.003,0.019036,53.11184387,0.029711681,52.53204455,7.24789932,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 225,1962,1970,9,4,59.08476,59.08476,10.25765,0.329612128,-0.181964888,0,0,NA,6.64,6.64,b,64.35,2,428,-16,1602.282739,OCCUR,LOW,57,0,0.156173,0,0,6.403155475,2.530445707,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 231,1938,2011,74,12,59.15929,59.15929,10.37584,0.330664317,-0.18172543,0.003083184,0.014770677,0.004338203,6.64,6.64,b,64.35,3.464101615,428,-40,1612.961795,OCCUR,LOW,57,0.0011,0.012512,36.18136135,0.011055532,79.92327366,8.939981748,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 232,1958,1996,39,8,59.1648,59.1648,10.37655,0.330742105,-0.18172543,0,0,NA,6.64,6.64,b,64.35,2.828427125,428,-20,1613.441401,OCCUR,LOW,57,0,0.024672,0,0,40.53177691,6.366457171,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 233,1945,2011,67,12,59.17438,59.17438,10.39232,0.330877352,-0.185044932,0.010966857,0.015225823,0.049321526,6.64,6.64,b,64.35,3.464101615,428,-33,1614.835492,OCCUR,LOW,57,0.0054,0.013215,49.72652484,0.05406179,75.67158532,8.698941621,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 234,1972,2013,42,8,59.16512,59.16512,10.43866,0.330746622,-0.183502091,0.029087961,0.023874349,0.198337124,6.64,6.64,b,64.35,2.828427125,428,-6,1615.864778,OCCUR,LOW,57,0.0089,0.022642,31.42696805,0.088727441,44.16570974,6.645728684,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 235,1938,1995,58,7,59.16606,59.16606,10.4393,0.330759893,-0.183502091,0.0190645,0.015680463,0.228180623,6.64,6.64,b,64.35,2.645751311,428,-40,1615.966494,OCCUR,LOW,57,0.0064,0.015509,33.07189139,0.063961194,64.47868979,8.029862377,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 237,1992,2013,22,4,59.17,59.17,10.4495,0.330815517,-0.185468255,-0.075587334,0.057201226,0.466121893,6.64,6.64,b,64.35,2,428,14,1616.683346,OCCUR,LOW,57,-0.078,0.060411,85.71428571,-0.779789783,16.55327672,4.068571828,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 238,1937,1995,59,12,59.17119,59.17119,10.45102,0.330832317,-0.185468255,-0.031563779,0.014224955,0.329917033,6.64,6.64,b,64.35,3.464101615,428,-41,1616.83953,OCCUR,LOW,57,-0.0118,0.015336,36.18136135,-0.117749281,65.20605112,8.075026385,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 239,1937,1959,23,4,59.17119,59.17119,10.45102,0.330832317,-0.185468255,0.019920319,0.076011092,0.033200531,6.64,6.64,b,64.35,2,428,-41,1616.83953,OCCUR,LOW,57,0.008,0.056838,40,0.080189962,17.59386326,4.194503935,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 24,1930,1948,19,6,58.099,58.099,8.211,0.315695517,-0.174379837,-0.050150403,0.059383153,0.151322953,6.64,6.64,b,64.35,2.449489743,428,-48,1441.510775,OCCUR,LOW,57,-0.0267,0.042562,53.62865892,-0.267445626,23.49513651,4.8471782,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 249,1937,1963,27,15,59.5313,59.5313,10.2687,0.335916222,-0.1964215,-0.005526824,0.03354694,0.002083513,6.64,6.64,b,64.35,3.872983346,428,-41,1639.723066,OCCUR,LOW,57,-0.0054,0.023114,98.65754246,-0.054144467,43.26382279,6.577524062,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 25,1930,1945,16,5,58.099,58.099,8.211,0.315695517,-0.174379837,-0.077752414,0.092195993,0.191640379,6.64,6.64,b,64.35,2.236067977,428,-48,1441.510775,OCCUR,LOW,57,-0.0308,0.076186,39.12303982,-0.308169267,13.12577114,3.622950612,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 251,1937,2015,79,17,59.53397,59.53397,10.25998,0.335953917,-0.1964215,-0.017507772,0.010378455,0.159463604,6.64,6.64,b,64.35,4.123105626,428,-41,1639.621609,OCCUR,LOW,57,-0.0096,0.008714,54.79416528,-0.09575037,114.7578609,10.71250955,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 252,1938,2014,77,16,59.53452,59.53452,10.25967,0.335961681,-0.1964215,-0.002807367,0.013681318,0.002998543,6.64,6.64,b,64.35,4,428,-40,1639.65608,OCCUR,LOW,57,-0.0013,0.011926,46.18802154,-0.013061026,83.85041087,9.156986997,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 253,1937,1999,63,22,59.54652,59.54652,10.25008,0.336131093,-0.1964215,-0.012932138,0.011431822,0.060137326,6.64,6.64,b,64.35,4.69041576,428,-41,1640.303629,OCCUR,LOW,57,-0.0072,0.00897,57.08159982,-0.072435831,111.4827202,10.55853779,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 254,1937,1994,58,13,59.55585,59.55585,10.24165,0.336262811,-0.196281065,-0.018898185,0.020119249,0.074253356,6.64,6.64,b,64.35,3.605551275,428,-41,1640.771832,OCCUR,LOW,57,-0.0049,0.0194,25.75393768,-0.048945044,51.54639175,7.179581586,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 255,1987,1993,7,3,59.5323,59.5323,10.3088,0.33593034,-0.1964215,0.309294787,0.107142857,0.892857143,6.64,6.64,b,64.35,1.732050808,428,9,1641.301968,OCCUR,LOW,57,0.1297,0.197147,43.30127019,1.297123497,5.072357175,2.252189418,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 257,1937,2006,70,21,59.52233,59.52233,10.33523,0.335789587,-0.198093834,0.016578311,0.010833575,0.109725444,6.64,6.64,b,64.35,4.582575695,428,-41,1641.457351,OCCUR,LOW,57,0.0122,0.008315,72.81328964,0.121634381,120.2645821,10.96652097,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 258,1946,1990,45,8,59.52257,59.52257,10.3378,0.335792975,-0.198093834,-0.030199335,0.024034969,0.208310531,6.64,6.64,b,64.35,2.828427125,428,-32,1641.573482,OCCUR,LOW,57,-0.0174,0.023532,50.39526307,-0.173908859,42.49532551,6.518843879,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 26,1925,1951,27,5,58.099,58.099,8.211,0.315695517,-0.174379837,0.022990798,0.048605793,0.069402133,6.64,6.64,b,64.35,2.236067977,428,-53,1441.510775,OCCUR,LOW,57,0.0088,0.040834,37.26779962,0.087724518,24.48939609,4.948676196,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 260,1952,1993,42,5,59.53136,59.53136,10.37135,0.33591707,-0.198093834,-0.016962129,0.032097064,0.085163288,6.64,6.64,b,64.35,2.236067977,428,-26,1643.56152,OCCUR,LOW,57,-0.0064,0.023814,39.12303982,-0.06424357,41.99210548,6.480131595,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 271,1976,1997,22,5,59.71093,59.71093,10.55467,0.338452175,-0.20022825,-0.030842317,0.065426434,0.068965517,6.64,6.64,b,64.35,2.236067977,428,-2,1665.36878,OCCUR,LOW,57,-0.0121,0.05631,37.26779962,-0.12057239,17.75883502,4.21412328,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 272,1985,2009,25,10,59.76427,59.76427,10.51217,0.339205211,-0.201464047,-0.030123581,0.048161496,0.046621745,6.64,6.64,b,64.35,3.16227766,428,7,1668.246346,OCCUR,LOW,57,-0.0133,0.033146,41.7698447,-0.132912996,30.16955289,5.492681757,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 274,1956,1999,44,12,59.76132,59.76132,10.50167,0.339163564,-0.201464047,0.022493462,0.025197322,0.073808221,6.64,6.64,b,64.35,3.464101615,428,-22,1667.611252,OCCUR,LOW,57,0.0152,0.01859,62.94586419,0.151926837,53.79236148,7.33432761,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 291,1946,2012,67,30,59.80253,59.80253,10.49978,0.339745352,-0.200729218,-0.004909777,0.012387493,0.005579161,6.64,6.64,b,64.35,5.477225575,428,-32,1670.992487,OCCUR,LOW,57,-0.0043,0.00868,88.05350671,-0.043112599,115.2073733,10.73346977,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 292,1948,2006,59,19,59.80375,59.80375,10.49485,0.339762575,-0.200729218,0.015321351,0.013132239,0.074133734,6.64,6.64,b,64.35,4.358898944,428,-30,1670.913095,OCCUR,LOW,57,0.0211,0.010403,116.9835327,0.211265608,96.12611747,9.804392764,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 293,1937,1996,60,23,59.80548,59.80548,10.49725,0.339786999,-0.200729218,0.001967064,0.0147081,0.00085101,6.64,6.64,b,64.35,4.795831523,428,-41,1671.146531,OCCUR,LOW,57,0.0009,0.012049,46.1652429,0.00911671,82.99443937,9.110128395,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 294,1970,1998,29,17,59.8555,59.8555,10.5538,0.340493164,-0.203273785,0.005654252,0.026725669,0.002975143,6.64,6.64,b,64.35,4.123105626,428,-8,1677.421123,OCCUR,LOW,57,0.0033,0.019871,57.75218698,0.032699294,50.32459363,7.093982917,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 295,1938,2000,63,29,59.8608,59.8608,10.55338,0.340567987,-0.203273785,0.010207993,0.011638403,0.027703146,6.64,6.64,b,64.35,5.385164807,428,-40,1677.84996,OCCUR,LOW,57,0.007,0.008654,66.61312293,0.069865834,115.5535013,10.74958145,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 296,1939,1996,58,16,59.86135,59.86135,10.56587,0.340575752,-0.203273785,-0.034039392,0.013557247,0.310482846,6.64,6.64,b,64.35,4,428,-39,1678.355464,OCCUR,LOW,57,-0.0442,0.010169,135.6765476,-0.441763531,98.33808634,9.916556173,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 297,1939,1960,22,4,59.822,59.822,10.57,0.340020222,-0.201464047,-0.008841733,0.072566877,0.007368111,6.64,6.64,b,64.35,2,428,-39,1675.21273,OCCUR,LOW,57,-0.0035,0.0527,40,-0.035035481,18.97533207,4.356068419,Count,High commercial value
Anguillidae,Anguilla anguilla,Anguilla anguilla 428 3,1946,1987,42,6,58.07802,58.07802,7.782073,0.315399328,-0.175225599,0,0,NA,6.64,6.64,b,64.35,2.449489743,428,-32,1423.64862,OCCUR,LOW,57,0,0.027726,0,0,36.06722932,6.00559983,Count,High commercial value
