"family","species","unique_id","n","sqrt_n","slope","shift_of_min_sm","study_id"
"Gadidae","Pollachius virens","Pollachius virens 428 322",7,2.64575131106459,-0.0153992555138613,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 326",4,2,0.00960512273212382,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 327",4,2,-0.167330677290839,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 328",3,1.73205080756888,-0.140282929437391,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 341",6,2.44948974278318,0,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 342",7,2.64575131106459,0.0106143563139837,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 343",12,3.46410161513775,-0.015477626973622,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 344",8,2.82842712474619,0.0168126738999094,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 345",7,2.64575131106459,0.0145653072486812,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 346",5,2.23606797749979,0,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 347",3,1.73205080756888,0.327326835354042,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 348",9,3,-0.0155651847701968,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 349",3,1.73205080756888,-0.111397458578087,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 381",4,2,0.141240576760224,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 383",3,1.73205080756888,0.397359707119552,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 384",11,3.3166247903554,0.004957471747843,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 385",5,2.23606797749979,-0.101373394881875,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 4",6,2.44948974278318,-0.0222877142313393,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 403",3,1.73205080756888,0.0328870406500426,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 405",4,2,0,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 5",8,2.82842712474619,0.0746523907375242,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 56",16,4,0.00251076210589104,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 57",14,3.74165738677394,-0.00832875747831365,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 58",12,3.46410161513775,-0.0278282474776163,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 59",6,2.44948974278318,0.0272368845574018,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 60",12,3.46410161513775,-0.0405469788269249,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 62",4,2,0.10682250493348,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 65",17,4.12310562561766,-0.00424243124522553,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 66",23,4.79583152331272,0.0111223040525473,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 67",12,3.46410161513775,-0.0159846909065712,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 68",8,2.82842712474619,0.0440424703718372,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 81",12,3.46410161513775,0.0398068430926776,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 82",26,5.09901951359278,0.0115301513903839,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 83",9,3,-0.000689243343395576,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 84",3,1.73205080756888,0.201677148826519,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 85",11,3.3166247903554,0.0255110624262056,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 86",7,2.64575131106459,0.0526993307235092,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 91",10,3.16227766016838,-0.00398470114668692,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 92",6,2.44948974278318,-0.0209858000264996,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 93",23,4.79583152331272,0.00649325450338095,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 94",26,5.09901951359278,0.00810475746413894,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 95",14,3.74165738677394,-0.00973853860408676,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 96",12,3.46410161513775,0.0132457419202644,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 97",19,4.35889894354067,0.00610791722441445,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 98",12,3.46410161513775,0.0248249732309728,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 428 99",6,2.44948974278318,0.0413459467084231,-0.735,428
"Gadidae","Pollachius virens","Pollachius virens 466 NA",23,4.79583152331272,-0.0581913113953656,-0.735,466
"Pleuronectidae","Pseudopleuronectes americanus","Pseudopleuronectes americanus 119 NA",41,6.40312423743285,0.00107575675751634,0,119
"Pleuronectidae","Pseudopleuronectes americanus","Pseudopleuronectes americanus 123 NA",10,3.16227766016838,0.165086217207614,0,123
"Pleuronectidae","Pseudopleuronectes americanus","Pseudopleuronectes americanus 124 NA",3,1.73205080756888,0,0,124
"Pleuronectidae","Pseudopleuronectes americanus","Pseudopleuronectes americanus 180 NA",25,5,0.113361218340793,0,180
"Pleuronectidae","Pseudopleuronectes americanus","Pseudopleuronectes americanus 182 NA",19,4.35889894354067,0.0213705324230545,0,182
"Pleuronectidae","Pseudopleuronectes americanus","Pseudopleuronectes americanus 213 NA",48,6.92820323027551,0.0244585036787775,0,213
"Pleuronectidae","Pseudopleuronectes americanus","Pseudopleuronectes americanus 288 NA",26,5.09901951359278,-0.00770639090463209,0,288
"Salmonidae","Salmo trutta","Salmo trutta 110 NA",5,2.23606797749979,0.087763760209032,5.074,110
"Salmonidae","Salmo trutta","Salmo trutta 428 1",8,2.82842712474619,-0.0412786031745739,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 111",4,2,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 112",12,3.46410161513775,0.00292581863550153,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 113",4,2,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 116",3,1.73205080756888,-0.0287446226046151,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 12",20,4.47213595499958,0.011026640392899,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 121",13,3.60555127546399,-0.0102922212610605,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 122",13,3.60555127546399,-0.0178382965934887,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 126",5,2.23606797749979,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 127",3,1.73205080756888,0.076736428183438,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 128",9,3,0.0668040035939205,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 130",3,1.73205080756888,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 14",12,3.46410161513775,0.0631964170978818,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 142",6,2.44948974278318,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 15",19,4.35889894354067,-0.00720609023514194,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 151",4,2,-0.00644220340537409,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 152",3,1.73205080756888,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 153",5,2.23606797749979,0.0132140544633331,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 16",37,6.08276253029822,0.0103781635042256,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 161",4,2,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 162",15,3.87298334620742,0.0495468133746745,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 163",8,2.82842712474619,0.00813243059761176,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 164",20,4.47213595499958,0.012076676185169,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 17",25,5,-0.00280347465057039,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 173",4,2,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 18",13,3.60555127546399,-0.00828305639287632,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 19",26,5.09901951359278,0.00785402242150274,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 191",15,3.87298334620742,-0.000110520030112943,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 192",8,2.82842712474619,-0.0297190172474449,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 194",14,3.74165738677394,0.0201015467071765,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 195",12,3.46410161513775,0.0182480733158207,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 197",9,3,0.0602787032238694,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 198",6,2.44948974278318,-0.0532497770170353,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 199",6,2.44948974278318,0.0136201580293538,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 2",10,3.16227766016838,-0.0118874094918702,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 20",24,4.89897948556636,0.021591003961972,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 200",9,3,0.0102976715706776,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 211",9,3,0.0308934249469566,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 217",3,1.73205080756888,-0.466321371268561,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 218",7,2.64575131106459,0.0293428847369129,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 219",10,3.16227766016838,0.0254892220608997,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 23",6,2.44948974278318,-0.0283894633792733,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 231",19,4.35889894354067,0.00963899837280034,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 232",6,2.44948974278318,-0.0122199846109758,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 233",24,4.89897948556636,0.0210156676609751,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 234",12,3.46410161513775,0.00427854209974554,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 235",20,4.47213595499958,-0.000536059665271296,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 236",3,1.73205080756888,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 237",6,2.44948974278318,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 238",21,4.58257569495584,0.0140700572080088,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 239",5,2.23606797749979,-0.06627407312725,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 24",14,3.74165738677394,-0.0118088042619816,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 249",13,3.60555127546399,0.00897451381873821,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 251",39,6.2449979983984,0.0123262347851122,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 252",31,5.56776436283002,0.0141589730734799,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 253",21,4.58257569495584,0.0144295753626429,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 254",15,3.87298334620742,0.00132716561618918,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 256",15,3.87298334620742,0.00876637612658972,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 257",15,3.87298334620742,0.0177899769705189,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 258",3,1.73205080756888,-0.0824786098842325,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 259",3,1.73205080756888,0.0891919851073756,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 26",3,1.73205080756888,-0.0600545950864384,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 260",14,3.74165738677394,0.00213564919336386,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 261",6,2.44948974278318,-0.11876364657064,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 272",3,1.73205080756888,-0.494871659305432,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 273",14,3.74165738677394,-0.00571430436872011,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 274",13,3.60555127546399,-0.0271140739457854,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 277",6,2.44948974278318,0.0496144027039789,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 29",4,2,0.428347697182971,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 291",8,2.82842712474619,-0.0105449282442262,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 292",14,3.74165738677394,0.00210701689676108,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 293",13,3.60555127546399,0.0146238155728983,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 295",14,3.74165738677394,-0.00409486864803025,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 296",6,2.44948974278318,-0.00399427597681796,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 297",5,2.23606797749979,0.087763760209032,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 3",22,4.69041575982343,-0.01169804632354,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 300",4,2,-0.0437337953386237,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 303",4,2,0.237222920139998,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 305",6,2.44948974278318,-0.0702735658931525,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 306",5,2.23606797749979,0.0890063858014966,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 308",4,2,-0.0233463035019455,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 31",5,2.23606797749979,-0.44409937095013,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 32",5,2.23606797749979,-0.0694900354264271,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 321",17,4.12310562561766,0.00850463889637858,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 322",21,4.58257569495584,0.00913602793059258,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 323",3,1.73205080756888,0.058856095402827,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 324",7,2.64575131106459,0.0929194527895561,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 325",3,1.73205080756888,0.0255537740443514,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 326",19,4.35889894354067,0.0100861701185724,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 327",22,4.69041575982343,-0.00673029225236512,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 341",10,3.16227766016838,-0.00360264845348214,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 342",12,3.46410161513775,-0.00994496235685247,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 343",27,5.19615242270663,0.0149503696015659,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 344",15,3.87298334620742,0.0240316652925871,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 345",15,3.87298334620742,0.0159353854891404,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 348",7,2.64575131106459,0.0106065754118401,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 361",3,1.73205080756888,-0.113112828032105,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 363",5,2.23606797749979,-0.0136270750797448,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 364",8,2.82842712474619,0.0156530855800908,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 365",3,1.73205080756888,-0.0478707509629632,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 366",14,3.74165738677394,-0.00845401308506967,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 382",15,3.87298334620742,-0.00195430217711044,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 383",19,4.35889894354067,0.0400734716215959,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 386",10,3.16227766016838,0.00453178225876809,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 4",5,2.23606797749979,0.00297320549585435,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 401",4,2,-0.109785202863962,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 403",9,3,-0.00437837016214581,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 442",3,1.73205080756888,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 444",3,1.73205080756888,-0.161784965542162,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 445",7,2.64575131106459,0.00102370011411172,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 450",6,2.44948974278318,0.0134963081250536,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 5",3,1.73205080756888,0.0904802660670409,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 54",3,1.73205080756888,0.466321371268676,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 56",5,2.23606797749979,0.0189701430894808,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 58",3,1.73205080756888,-0.00710900473933712,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 59",7,2.64575131106459,0.178261673141968,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 62",8,2.82842712474619,-0.0671355580662304,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 65",14,3.74165738677394,0.00108934691140064,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 66",22,4.69041575982343,-0.00203418449500235,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 82",3,1.73205080756888,-0.106770255261098,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 83",9,3,0.0195223154376929,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 85",6,2.44948974278318,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 86",7,2.64575131106459,0,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 91",14,3.74165738677394,0.0181857891831483,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 92",14,3.74165738677394,0.0178779429411394,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 93",13,3.60555127546399,0.00648591455969402,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 94",14,3.74165738677394,0.00296485443740669,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 95",30,5.47722557505166,-0.0121248774642787,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 96",13,3.60555127546399,0.0146144581304703,5.074,428
"Salmonidae","Salmo trutta","Salmo trutta 428 97",7,2.64575131106459,-0.0200350390499189,5.074,428
"Clupeidae","Sardinella aurita","Sardinella aurita 112 NA",8,2.82842712474619,-0.311093867386988,32.234,112
"Clupeidae","Sardinella aurita","Sardinella aurita 126 NA",8,2.82842712474619,-0.0235490579918669,32.234,126
"Clupeidae","Sardinella aurita","Sardinella aurita 211 NA",7,2.64575131106459,0.357411672013872,32.234,211
"Clupeidae","Sardinella aurita","Sardinella aurita 212 NA",8,2.82842712474619,-0.311093867386988,32.234,212
"Scombridae","Scomber scombrus","Scomber scombrus 113 NA",3,1.73205080756888,0,0,113
"Scombridae","Scomber scombrus","Scomber scombrus 119 NA",41,6.40312423743285,0.0302762760747359,0,119
"Scombridae","Scomber scombrus","Scomber scombrus 123 NA",10,3.16227766016838,-0.00785861916536981,0,123
"Scombridae","Scomber scombrus","Scomber scombrus 180 NA",25,5,0.042142423494127,0,180
"Scombridae","Scomber scombrus","Scomber scombrus 213 NA",48,6.92820323027551,0.0274643035519667,0,213
"Scombridae","Scomber scombrus","Scomber scombrus 288 NA",24,4.89897948556636,0.0305108387910673,0,288
"Scombridae","Scomber scombrus","Scomber scombrus 428 111",7,2.64575131106459,-0.0561568054446901,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 112",7,2.64575131106459,-0.00584613604144568,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 113",3,1.73205080756888,0.03835164555919,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 121",5,2.23606797749979,0.00535465125585449,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 122",4,2,-0.0125621992005874,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 126",3,1.73205080756888,-0.00586810287892372,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 130",3,1.73205080756888,-0.145641866329418,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 141",3,1.73205080756888,0.364741927005911,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 147",3,1.73205080756888,-0.0714285714285714,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 15",5,2.23606797749979,0.00717719635931193,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 152",4,2,0.037021616847391,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 161",5,2.23606797749979,-0.00257104317134075,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 164",7,2.64575131106459,-0.0140934322450405,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 17",4,2,0.0102099184014493,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 174",3,1.73205080756888,0.110694976423576,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 179",4,2,-0.0867352585926333,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 191",3,1.73205080756888,-0.14218327524819,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 195",3,1.73205080756888,0.00945442580550699,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 197",5,2.23606797749979,-0.0746812660054276,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 198",5,2.23606797749979,-0.0259687927084779,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 199",4,2,-0.0432219376407316,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 20",6,2.44948974278318,0.0279145036540866,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 202",5,2.23606797749979,0.0214516114841319,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 211",3,1.73205080756888,0,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 233",6,2.44948974278318,0.0508059769996978,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 238",3,1.73205080756888,-0.0260414602539748,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 252",3,1.73205080756888,-0.0194444029107191,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 254",4,2,-0.0312179958428521,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 257",4,2,-0.00494648800382947,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 271",8,2.82842712474619,-0.00257160241499685,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 274",3,1.73205080756888,-0.0972578229585438,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 291",5,2.23606797749979,-0.0207200403247244,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 292",5,2.23606797749979,-0.0219146916314197,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 293",4,2,0,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 295",7,2.64575131106459,-0.0207677850908566,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 299",7,2.64575131106459,0.0271133679690873,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 3",4,2,0.0603363006923835,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 300",3,1.73205080756888,-0.136740853229116,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 302",4,2,-0.130872396981485,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 304",5,2.23606797749979,0.111325723070154,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 307",4,2,-0.171334348780294,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 308",6,2.44948974278318,0.0546472813271407,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 322",3,1.73205080756888,0.0424032165010362,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 342",4,2,-0.00919300328316934,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 345",4,2,0.0156569822889815,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 361",3,1.73205080756888,0.0394841385826448,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 362",3,1.73205080756888,0.00399090047826371,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 382",3,1.73205080756888,-0.19946411165634,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 386",4,2,0.00465116279069756,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 403",3,1.73205080756888,-0.0729538125087418,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 66",9,3,-0.00739987348306755,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 68",7,2.64575131106459,-0.081998568942202,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 83",4,2,-0.0574112299002877,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 91",3,1.73205080756888,0.283473354756952,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 92",7,2.64575131106459,-0.0343996798954584,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 94",4,2,0.00398339480036576,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 95",4,2,-0.0108775652081132,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 96",6,2.44948974278318,-0.0102081290656761,0,428
"Scombridae","Scomber scombrus","Scomber scombrus 428 97",4,2,-0.00914100195243765,0,428
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 112 NA",7,2.64575131106459,0.262006432477621,0,112
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 119 NA",32,5.65685424949238,0.00157456712160239,0,119
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 123 NA",10,3.16227766016838,-0.0168352655205001,0,123
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 124 NA",3,1.73205080756888,0,0,124
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 128 NA",5,2.23606797749979,0,0,128
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 176 NA",3,1.73205080756888,-0.320109761582754,0,176
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 180 NA",25,5,0.0380353525174254,0,180
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 212 NA",7,2.64575131106459,0.262006432477621,0,212
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 213 NA",48,6.92820323027551,0.0111666354844455,0,213
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 227 NA",4,2,0.0120632762102233,0,227
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 287 NA",4,2,0.6,0,287
"Scophthalmidae","Scophthalmus aquosus","Scophthalmus aquosus 288 NA",22,4.69041575982343,-0.021541877336868,0,288
"Squalidae","Squalus acanthias","Squalus acanthias 112 NA",3,1.73205080756888,0.74061289665188,0,112
"Squalidae","Squalus acanthias","Squalus acanthias 119 NA",41,6.40312423743285,0.0121786120060203,0,119
